"","logFC","logCPM","F","PValue","FDR"
"ENSMUSG00000079480.4",-0.102223370397713,3.87271291431098,0.304152057847488,0.601948572798606,0.69296000409018
"ENSMUSG00000039328.12",-0.165951784268709,3.31815637760999,0.304135031207556,0.601958487870445,0.69296000409018
"ENSMUSG00000048550.18",0.117115620827502,3.61135493723944,0.303983902157321,0.602046510685471,0.693013120856521
"ENSMUSG00000116004.3",-0.299358624700372,-1.22892537056977,0.303306169138411,0.602441606557869,0.693419676106919
"ENSMUSG00000007476.19",0.197601787025878,3.54762764169645,0.303062618250347,0.60258373292199,0.693509647638241
"ENSMUSG00000032911.7",0.184285561705331,7.86421371816672,0.303028589751493,0.602603596648494,0.693509647638241
"ENSMUSG00000074903.6",-0.142754990802006,1.87137744505126,0.302472024578275,0.602928696815915,0.693822098755671
"ENSMUSG00000097204.4",-0.232053944780156,0.0764974842698789,0.302420262944025,0.602958952082344,0.693822098755671
"ENSMUSG00000026200.14",-0.103780938761229,4.66607038954389,0.302127995403305,0.603129850789566,0.693970491691464
"ENSMUSG00000035305.6",0.106604708619296,5.7405942746837,0.301355636585836,0.603582007517958,0.694442461298822
"ENSMUSG00000035451.8",0.140832269933673,3.22102896788639,0.301053016704497,0.60375937929667,0.694598237448516
"ENSMUSG00000040446.5",-0.0817019295577957,4.84044829721064,0.30014498844321,0.604292309048974,0.695132537089931
"ENSMUSG00000051890.14",-0.102953043647563,2.88010916584654,0.300072019304383,0.604335181967851,0.695132537089931
"ENSMUSG00000044694.3",-0.217817675255001,0.73709258658168,0.300047086986862,0.604349832511981,0.695132537089931
"ENSMUSG00000085566.2",-0.192968927744564,2.2375755225354,0.299777644775769,0.60450821200133,0.695229906711996
"ENSMUSG00000102882.2",0.335918177469247,-0.904039873941545,0.299760119361947,0.604518516817079,0.695229906711996
"ENSMUSG00000037660.6",0.443287303982035,-0.512621681149239,0.299446131260232,0.604703207677657,0.695393979945944
"ENSMUSG00000081221.5",0.290697754231816,-1.3548067182238,0.299129064283111,0.604889840682991,0.695560263640128
"ENSMUSG00000098181.2",-0.237686991463439,0.0574765713746297,0.298685378833644,0.605151225840367,0.695812475434685
"ENSMUSG00000104150.3",0.486753043928343,-1.63487596994939,0.298539922522336,0.60523697378552,0.695845276519602
"ENSMUSG00000086629.10",0.163327057463982,1.9324121639153,0.298494327224889,0.60526385840011,0.695845276519602
"ENSMUSG00000031669.11",-0.145938371164386,2.52522351412249,0.297867760469937,0.605633582023879,0.696176305501503
"ENSMUSG00000080790.2",-0.325398720568433,-1.38578473468279,0.297863765352407,0.605635941118882,0.696176305501503
"ENSMUSG00000022148.17",0.4124146036,-0.930120695038159,0.297723723961529,0.605718648114304,0.696223011277257
"ENSMUSG00000004896.17",0.0940562846584805,3.70296468756719,0.297372618708935,0.605926121219922,0.696413108830038
"ENSMUSG00000015357.11",-0.0685917837829601,5.26738618380095,0.296044725133784,0.606712270426021,0.697268227444046
"ENSMUSG00000026150.15",-0.0779870887711078,6.49814176716222,0.295795402222784,0.60686013786899,0.697389728544911
"ENSMUSG00000030541.17",-0.0713355720073059,6.5214951471628,0.295434197587226,0.607074506776566,0.697587629418878
"ENSMUSG00000000374.9",0.0653006755590168,6.64481181116456,0.295147924721526,0.60724452874727,0.697734547405117
"ENSMUSG00000051116.7",0.141053978056895,1.88304406157145,0.293566558681677,0.608185706944931,0.698710828179658
"ENSMUSG00000020812.20",-0.139494264462789,2.17538684071109,0.293513486791829,0.608217351959494,0.698710828179658
"ENSMUSG00000025758.11",-0.133890712559072,3.48769597342695,0.293507583709841,0.608220872006998,0.698710828179658
"ENSMUSG00000003316.15",-0.0881268267154387,8.91353287846511,0.292073656723851,0.609077327806297,0.699646132815745
"ENSMUSG00000105957.2",0.244934324871695,-0.309642009828901,0.291824767202136,0.609226268394469,0.699729439650049
"ENSMUSG00000031979.18",-0.0832699330674001,5.63725104532737,0.29181114037766,0.609234425396643,0.699729439650049
"ENSMUSG00000051146.4",0.122470759341485,2.79116189797223,0.291637515396665,0.609338379231754,0.699761575274724
"ENSMUSG00000025137.16",-0.0966863002899917,5.82330810862709,0.291623147292863,0.609346983630477,0.699761575274724
"ENSMUSG00000075419.5",0.0711716650739899,4.67330830503513,0.291393389293276,0.609484613351133,0.699871054623261
"ENSMUSG00000035171.10",-0.142167935766101,3.40934421419764,0.290187495715584,0.61020814962152,0.700621362379093
"ENSMUSG00000025473.17",0.166279162783398,0.949640022863084,0.290163273247768,0.61022270348749,0.700621362379093
"ENSMUSG00000109165.2",-0.400320061271548,-1.83622381330878,0.289689060253851,0.610507792516664,0.700751226941271
"ENSMUSG00000032551.8",-0.0867530077711652,3.97073167007971,0.289681250375181,0.610512490271443,0.700751226941271
"ENSMUSG00000059851.16",-0.165939711981089,4.34878397370356,0.289628876104015,0.610543996317724,0.700751226941271
"ENSMUSG00000024927.9",0.0648234512876345,6.70052036601761,0.289625616967944,0.610545956994517,0.700751226941271
"ENSMUSG00000044982.8",0.113847755897694,3.01874701175834,0.289622956056629,0.610547557793697,0.700751226941271
"ENSMUSG00000090389.3",0.343345244163822,-0.351655150058653,0.28935380033981,0.610709531666287,0.700888515777643
"ENSMUSG00000060397.7",0.120825872868594,2.49892461916022,0.28918593460812,0.610810601225227,0.70095589281322
"ENSMUSG00000120172.1",-0.284097966976176,-1.29219498464484,0.289093940729484,0.610866005889115,0.700970859878446
"ENSMUSG00000045467.14",0.367960326967375,-1.53124049520925,0.288470038893106,0.611242067985553,0.701353754868383
"ENSMUSG00000032172.9",0.32982968113986,-0.415605974995405,0.288341242458735,0.611319768079908,0.7013942728067
"ENSMUSG00000015961.9",-0.0631973604049197,6.99662187709223,0.288265737136025,0.611365329471588,0.701397913524674
"ENSMUSG00000021646.10",0.0745536965596696,4.4767529608409,0.288026645827791,0.611509653912743,0.70151485325112
"ENSMUSG00000028292.15",-0.091753540506788,4.404016638111,0.287897417384036,0.611587693993976,0.701555741595724
"ENSMUSG00000050786.9",0.211107920970172,2.86307105254611,0.287766723515922,0.611666642582086,0.70159766635282
"ENSMUSG00000120630.1",-0.104363859604061,3.14711499777142,0.287586833296422,0.611775348097363,0.701673714907262
"ENSMUSG00000054079.13",-0.0937813556133956,4.81777417538982,0.287401343237555,0.611887484582874,0.701753687787138
"ENSMUSG00000087347.2",-0.358082852529521,-1.48824791791504,0.287300891530632,0.611948231791238,0.701774716990063
"ENSMUSG00000110669.2",0.28014798737118,-0.0565886776538194,0.286763058587136,0.612273719964355,0.702080997737775
"ENSMUSG00000093384.2",0.535087718246824,-1.12500126132775,0.286719385538965,0.6123001679068,0.702080997737775
"ENSMUSG00000078201.6",-0.121991335345989,2.65722147649572,0.286399993991826,0.612493668988885,0.702254208755479
"ENSMUSG00000082896.2",0.259584584134767,-0.596360913706006,0.286305660891271,0.612550847268712,0.702271105782261
"ENSMUSG00000072963.3",-0.373186260507251,-1.77022666632033,0.28620488689903,0.612611943315004,0.702292491757889
"ENSMUSG00000042857.5",-0.127107068151524,2.28231464226376,0.285090715187242,0.613288377858527,0.703019244089022
"ENSMUSG00000066735.9",-0.105403347700776,5.75540856870073,0.284833687212002,0.613444671761931,0.703149694073474
"ENSMUSG00000079658.10",0.0637894037318497,5.83214589324593,0.284734088658695,0.613505260773758,0.703170433609709
"ENSMUSG00000045302.14",-0.0685457182445121,5.64986031285482,0.284513345247656,0.613639595917768,0.703275688713901
"ENSMUSG00000004642.14",-0.0700421906234464,4.87187920045678,0.28359839372564,0.61419713031739,0.703865912830657
"ENSMUSG00000025780.8",0.234784708588882,-0.556688017500615,0.283310456138112,0.614372832875131,0.703969413795287
"ENSMUSG00000030232.20",-0.160484306452197,6.88397653226549,0.283199645670443,0.614440481924194,0.703969413795287
"ENSMUSG00000004885.6",-0.257160410215261,-0.341896051831065,0.283191238694298,0.614445615038048,0.703969413795287
"ENSMUSG00000024500.21",0.28543877773893,0.121049323627913,0.283171577172216,0.614457620320622,0.703969413795287
"ENSMUSG00000039480.15",0.103513849015856,4.02170011088838,0.282821741511366,0.614671321014126,0.704159783308444
"ENSMUSG00000023707.14",0.0857540592344076,3.96873128058246,0.282760262526585,0.614708894052727,0.704159783308444
"ENSMUSG00000040667.12",0.0629356784146497,6.09404964813125,0.282431119226877,0.614910142310297,0.704341556472968
"ENSMUSG00000042447.14",-0.0682752007779118,4.81707085246914,0.282157061998478,0.615077827028123,0.704484862174455
"ENSMUSG00000038759.16",-0.0773307194616737,6.52674842907185,0.281264765735982,0.615624530897626,0.705062230949821
"ENSMUSG00000028136.16",-0.247423199320034,5.76873976864173,0.281118629025225,0.615714176490052,0.705116096503625
"ENSMUSG00000037270.19",0.0616968784122053,6.43868222433113,0.280687082459673,0.615979081789613,0.705370648191884
"ENSMUSG00000001134.10",-0.115718599976992,2.44316558105272,0.280386668405367,0.616163649282742,0.705533174498757
"ENSMUSG00000057191.15",0.34924904708922,-1.47731527626735,0.279162790564747,0.616916916803704,0.706346818596103
"ENSMUSG00000113690.2",-0.462953339736731,-1.50948847565993,0.278910779266967,0.617072292714689,0.70643424045695
"ENSMUSG00000028957.13",0.0648240936908765,5.39610475004205,0.278900462454442,0.617078655439944,0.70643424045695
"ENSMUSG00000023022.15",0.0660338950819531,8.01929420428717,0.278380934742089,0.617399265499543,0.706710080098312
"ENSMUSG00000031901.13",0.105350862294249,3.13240730251274,0.278367252758317,0.617407714203537,0.706710080098312
"ENSMUSG00000061740.9",-0.143051285874728,2.0205459760572,0.278302452563502,0.617447732397492,0.706710080098312
"ENSMUSG00000015087.15",-0.0818430779371172,6.6866567233694,0.278214576084537,0.617502011410002,0.706723321538339
"ENSMUSG00000039096.11",-0.102178393779773,3.51993810484656,0.277639452538909,0.617857528043416,0.707078640267933
"ENSMUSG00000074578.16",0.076071296487417,4.97619393174637,0.277574134316484,0.617897935473156,0.707078640267933
"ENSMUSG00000026657.18",-0.10163540857206,4.76773153835193,0.277486788690141,0.617951979325896,0.707091584392891
"ENSMUSG00000007338.11",-0.0801093516964207,4.71377310087984,0.276573755426666,0.618517573872857,0.707689828161677
"ENSMUSG00000050538.9",0.179403771768355,1.73937054494925,0.276191167395514,0.618754938331039,0.707912463843166
"ENSMUSG00000082329.2",-0.174799257814027,0.488252329576145,0.275735973709006,0.6190376291817,0.708186922709457
"ENSMUSG00000056310.15",-0.127376451921868,4.95742256127021,0.275372380338677,0.619263652566517,0.708396519807684
"ENSMUSG00000097793.3",-0.436276713433746,-0.493128813437619,0.275201415477503,0.61936999827478,0.7084691940725
"ENSMUSG00000004263.16",-0.0968330469360214,4.17096007693025,0.275082290695553,0.61944412331374,0.708505005078624
"ENSMUSG00000030204.11",-0.06169639192785,5.67346908749871,0.274712248295707,0.619674515061804,0.708719532812252
"ENSMUSG00000034111.7",-0.114052648098487,5.60648373801265,0.27451851322179,0.619795217207765,0.708808587956106
"ENSMUSG00000033578.8",-0.196566425838375,1.39207545922031,0.274070133405725,0.620074783574891,0.709079298121197
"ENSMUSG00000083483.4",0.490664529964994,-1.99527078489801,0.273830613016079,0.620224247861297,0.709201204433756
"ENSMUSG00000097530.2",0.083801130920794,3.58696595793383,0.273757368095815,0.620269970834911,0.709204478123637
"ENSMUSG00000026466.17",0.0804693787041412,6.89430258679187,0.273675026997109,0.620321381620599,0.709214254244182
"ENSMUSG00000105896.2",0.338235591469953,-1.42375633683025,0.273394531961542,0.620496588386748,0.709365555343065
"ENSMUSG00000114321.2",0.207254324220701,0.499720267772916,0.272652685073984,0.62096053775301,0.709846909720142
"ENSMUSG00000039345.17",-0.120510846832043,2.66044299387861,0.272495753041309,0.621058788262744,0.709910180255846
"ENSMUSG00000047648.14",0.0844039813419824,5.16082638773686,0.271471605200682,0.621700885384947,0.710592879968378
"ENSMUSG00000060579.14",-0.279757550699778,-0.832124364669478,0.271406224321595,0.621741930028536,0.710592879968378
"ENSMUSG00000052934.15",0.0726188820823586,5.57947125142958,0.271080736265269,0.62194636009237,0.710777430792765
"ENSMUSG00000052616.11",0.292208093564415,-1.17917109820622,0.27098092231347,0.62200908253792,0.710800019941641
"ENSMUSG00000032323.14",0.702298556277644,-1.15262775416037,0.270846741608796,0.622093424563678,0.710847310010025
"ENSMUSG00000022361.15",0.0903848691880143,6.14979573259189,0.270737319944238,0.622162223949655,0.710876834670277
"ENSMUSG00000042389.14",-0.122831819328251,3.31963898223666,0.270470829059801,0.622329857184573,0.711019274102958
"ENSMUSG00000120187.1",-0.379783489148873,-1.6194170485335,0.270293903698559,0.622441209636097,0.711060202816601
"ENSMUSG00000021192.17",0.0704848943323308,5.96977970181543,0.270277358925742,0.622451624934941,0.711060202816601
"ENSMUSG00000002524.18",-0.0626306363151651,7.07444642066317,0.269788915669296,0.622759298010893,0.711362564143742
"ENSMUSG00000117250.2",-0.294250920692729,-1.59095443174744,0.269449029314407,0.62297360837588,0.711558245171235
"ENSMUSG00000039741.17",0.119803954075741,6.26686873232975,0.269305052513198,0.623064443907235,0.711612876403439
"ENSMUSG00000064647.3",-0.328186873154821,-1.1626606298168,0.268908846237446,0.623314575294548,0.711849422140857
"ENSMUSG00000045620.8",-0.335129079383247,-1.56668113525097,0.268772980952952,0.623400404450115,0.711898308656733
"ENSMUSG00000029466.12",0.0611406531743616,5.67945467594035,0.26865380838701,0.623475711682834,0.711905671956274
"ENSMUSG00000022023.7",-0.0797639604387222,5.64258563874932,0.268626614703223,0.623492898893475,0.711905671956274
"ENSMUSG00000027611.13",-0.126974305554967,4.61010444486115,0.268058944710689,0.62385194177658,0.712266479029674
"ENSMUSG00000042364.12",0.084983801247966,8.16050837257358,0.267556246195351,0.624170304173475,0.712580793649682
"ENSMUSG00000086536.2",-0.223382589540983,-0.28114900516548,0.267098762497415,0.624460369808506,0.712857432691254
"ENSMUSG00000037197.12",-0.121917231175448,6.17145365216848,0.267037102015313,0.624499490063085,0.712857432691254
"ENSMUSG00000044595.11",-0.193619689889773,0.115682251923784,0.266962321276801,0.624546942289339,0.712857432691254
"ENSMUSG00000026696.16",-0.0636132188915952,5.26555360107221,0.26690244444871,0.624584943443391,0.712857432691254
"ENSMUSG00000103030.2",0.381760184118818,-1.02210490250971,0.266762354373481,0.624673874011618,0.712874853822235
"ENSMUSG00000033022.9",0.145318147386161,7.06250386223455,0.266742672061153,0.624686370968901,0.712874853822235
"ENSMUSG00000025854.16",0.109417905339703,6.79844276380354,0.266486501112132,0.624849077111666,0.713011356386921
"ENSMUSG00000024270.12",-0.0623075836304169,6.47812422683921,0.266298357038666,0.624968640913674,0.713071822717069
"ENSMUSG00000083327.2",0.130741992680695,6.65845824399293,0.266255097215507,0.624996139882818,0.713071822717069
"ENSMUSG00000041886.8",0.296650379261199,-0.887984653010125,0.266199716331233,0.62503134808052,0.713071822717069
"ENSMUSG00000121151.1",0.346489013295091,-1.47668415470121,0.265756787512648,0.625313109730641,0.713344090087068
"ENSMUSG00000074824.4",0.279505915789724,-1.13435077498627,0.265664641997749,0.625371764831016,0.713361822187979
"ENSMUSG00000020864.14",-0.0845726970603381,6.83300973853033,0.265562777379151,0.625436621980757,0.713386626036781
"ENSMUSG00000033902.13",-0.0830735386254841,4.87977052633355,0.26517836422846,0.625681523141032,0.713616774428912
"ENSMUSG00000018965.12",-0.296695932914354,6.88185348404656,0.264930988296284,0.625839242720133,0.713747463594323
"ENSMUSG00000090258.8",-0.112136812622589,2.84698885800283,0.264741218372699,0.625960299165905,0.713836324624274
"ENSMUSG00000118668.1",-0.150827442428672,5.81456032298964,0.264547484880201,0.626083942079068,0.713928122774608
"ENSMUSG00000025287.16",-0.0753693277698282,6.07151231247982,0.264101447201527,0.626368831719565,0.714203766432169
"ENSMUSG00000116835.2",0.421156268013613,-0.77571618191582,0.263711459516719,0.626618177196146,0.714419950783896
"ENSMUSG00000020657.17",-0.165550073229554,4.1701192555938,0.263669874412668,0.62664477945715,0.714419950783896
"ENSMUSG00000079184.11",0.0718671771031571,5.18079784353173,0.263564782513021,0.626712019544762,0.714447384595741
"ENSMUSG00000046591.11",0.157853175144537,1.77705910056924,0.263389511155392,0.626824200629611,0.714526043525639
"ENSMUSG00000086740.2",-0.367404495396052,-1.24777911423997,0.263164969076592,0.62696798773743,0.714640717303248
"ENSMUSG00000042207.18",-0.0788877132169626,6.48953165943774,0.262798519202212,0.627202817239465,0.714859141538878
"ENSMUSG00000026663.7",0.0609037334727329,6.301937326872,0.262597690054462,0.627331603116833,0.714956679989961
"ENSMUSG00000120161.1",0.385947515001648,-1.89009517482484,0.262467771816368,0.627414949862626,0.714968555254913
"ENSMUSG00000089857.10",-0.106860812948812,2.56345822359171,0.262382533695876,0.627469647378056,0.714968555254913
